"","Province_State","Date","Confirmed","Deaths","confirmed_changes","death_changes"
"7663","Ohio",2020-06-12,12,1,0,0
"7664","Ohio",2020-06-13,14,1,2,0
"7665","Ohio",2020-06-14,15,1,1,0
"7666","Ohio",2020-06-15,15,1,0,0
"7667","Ohio",2020-06-16,17,1,2,0
"7668","Ohio",2020-06-17,17,1,0,0
"7669","Ohio",2020-06-18,18,1,1,0
"7670","Ohio",2020-06-19,18,1,0,0
"7671","Ohio",2020-06-20,18,1,0,0
"7672","Ohio",2020-06-21,18,1,0,0
"7673","Ohio",2020-06-22,19,1,1,0
"7674","Ohio",2020-06-23,19,1,0,0
"7675","Ohio",2020-06-24,19,1,0,0
"7676","Ohio",2020-06-25,20,1,1,0
"7677","Ohio",2020-06-26,20,1,0,0
"7678","Ohio",2020-06-27,20,1,0,0
"7679","Ohio",2020-06-28,20,1,0,0
"7680","Ohio",2020-06-29,21,1,1,0
"7681","Ohio",2020-06-30,21,1,0,0
"7682","Ohio",2020-07-01,21,1,0,0
"7683","Ohio",2020-07-02,21,1,0,0
"7684","Ohio",2020-07-03,22,1,1,0
"7685","Ohio",2020-07-04,23,1,1,0
"7686","Ohio",2020-07-05,22,1,0,0
"7687","Ohio",2020-07-06,24,1,2,0
"7688","Ohio",2020-07-07,24,1,0,0
"7689","Ohio",2020-07-08,24,1,0,0
"7690","Ohio",2020-07-09,24,1,0,0
"7691","Ohio",2020-07-10,25,1,1,0
"7692","Ohio",2020-07-11,26,1,1,0
"7693","Ohio",2020-07-12,26,1,0,0
"7694","Ohio",2020-07-13,28,2,2,1
"7695","Ohio",2020-07-14,28,2,0,0
"7696","Ohio",2020-07-15,30,2,2,0
"7697","Ohio",2020-07-16,30,2,0,0
"7698","Ohio",2020-07-17,30,2,0,0
"7699","Ohio",2020-07-18,32,2,2,0
"7700","Ohio",2020-07-19,34,2,2,0
"7701","Ohio",2020-07-20,35,2,1,0
"7702","Ohio",2020-07-21,37,2,2,0
"7703","Ohio",2020-07-22,39,2,2,0
"7704","Ohio",2020-07-23,40,2,1,0
"7705","Ohio",2020-07-24,40,2,0,0
"7706","Ohio",2020-07-25,40,2,0,0
"7707","Ohio",2020-07-26,42,2,2,0
"7708","Ohio",2020-07-27,44,2,2,0
"7709","Oklahoma",2020-01-22,0,0,0,0
"7710","Oklahoma",2020-01-23,0,0,0,0
"7711","Oklahoma",2020-01-24,0,0,0,0
"7712","Oklahoma",2020-01-25,0,0,0,0
"7713","Oklahoma",2020-01-26,0,0,0,0
"7714","Oklahoma",2020-01-27,0,0,0,0
"7715","Oklahoma",2020-01-28,0,0,0,0
"7716","Oklahoma",2020-01-29,0,0,0,0
"7717","Oklahoma",2020-01-30,0,0,0,0
"7718","Oklahoma",2020-01-31,0,0,0,0
"7719","Oklahoma",2020-02-01,0,0,0,0
"7720","Oklahoma",2020-02-02,0,0,0,0
"7721","Oklahoma",2020-02-03,0,0,0,0
"7722","Oklahoma",2020-02-04,0,0,0,0
"7723","Oklahoma",2020-02-05,0,0,0,0
"7724","Oklahoma",2020-02-06,0,0,0,0
"7725","Oklahoma",2020-02-07,0,0,0,0
"7726","Oklahoma",2020-02-08,0,0,0,0
"7727","Oklahoma",2020-02-09,0,0,0,0
"7728","Oklahoma",2020-02-10,0,0,0,0
"7729","Oklahoma",2020-02-11,0,0,0,0
"7730","Oklahoma",2020-02-12,0,0,0,0
"7731","Oklahoma",2020-02-13,0,0,0,0
"7732","Oklahoma",2020-02-14,0,0,0,0
"7733","Oklahoma",2020-02-15,0,0,0,0
"7734","Oklahoma",2020-02-16,0,0,0,0
"7735","Oklahoma",2020-02-17,0,0,0,0
"7736","Oklahoma",2020-02-18,0,0,0,0
"7737","Oklahoma",2020-02-19,0,0,0,0
"7738","Oklahoma",2020-02-20,0,0,0,0
"7739","Oklahoma",2020-02-21,0,0,0,0
"7740","Oklahoma",2020-02-22,0,0,0,0
"7741","Oklahoma",2020-02-23,0,0,0,0
"7742","Oklahoma",2020-02-24,0,0,0,0
"7743","Oklahoma",2020-02-25,0,0,0,0
"7744","Oklahoma",2020-02-26,0,0,0,0
"7745","Oklahoma",2020-02-27,0,0,0,0
"7746","Oklahoma",2020-02-28,0,0,0,0
"7747","Oklahoma",2020-02-29,0,0,0,0
"7748","Oklahoma",2020-03-01,0,0,0,0
"7749","Oklahoma",2020-03-02,0,0,0,0
"7750","Oklahoma",2020-03-03,0,0,0,0
"7751","Oklahoma",2020-03-04,0,0,0,0
"7752","Oklahoma",2020-03-05,0,0,0,0
"7753","Oklahoma",2020-03-06,0,0,0,0
"7754","Oklahoma",2020-03-07,0,0,0,0
"7755","Oklahoma",2020-03-08,0,0,0,0
"7756","Oklahoma",2020-03-09,0,0,0,0
"7757","Oklahoma",2020-03-10,0,0,0,0
"7758","Oklahoma",2020-03-11,0,0,0,0
"7759","Oklahoma",2020-03-12,0,0,0,0
"7760","Oklahoma",2020-03-13,0,0,0,0
"7761","Oklahoma",2020-03-14,0,0,0,0
"7762","Oklahoma",2020-03-15,0,0,0,0
"7763","Oklahoma",2020-03-16,0,0,0,0
"7764","Oklahoma",2020-03-17,0,0,0,0
"7765","Oklahoma",2020-03-18,0,0,0,0
"7766","Oklahoma",2020-03-19,0,0,0,0
"7767","Oklahoma",2020-03-20,0,0,0,0
"7768","Oklahoma",2020-03-21,0,0,0,0
"7769","Oklahoma",2020-03-22,0,0,0,0
"7770","Oklahoma",2020-03-23,0,0,0,0
"7771","Oklahoma",2020-03-24,0,0,0,0
"7772","Oklahoma",2020-03-25,2,0,2,0
"7773","Oklahoma",2020-03-26,2,0,0,0
"7774","Oklahoma",2020-03-27,3,0,1,0
"7775","Oklahoma",2020-03-28,3,0,0,0
"7776","Oklahoma",2020-03-29,4,0,1,0
"7777","Oklahoma",2020-03-30,4,0,0,0
"7778","Oklahoma",2020-03-31,4,0,0,0
"7779","Oklahoma",2020-04-01,8,0,4,0
"7780","Oklahoma",2020-04-02,9,0,1,0
"7781","Oklahoma",2020-04-03,14,0,5,0
"7782","Oklahoma",2020-04-04,14,0,0,0
"7783","Oklahoma",2020-04-05,18,0,4,0
"7784","Oklahoma",2020-04-06,20,0,2,0
"7785","Oklahoma",2020-04-07,25,1,5,1
"7786","Oklahoma",2020-04-08,25,2,0,1
"7787","Oklahoma",2020-04-09,25,2,0,0
"7788","Oklahoma",2020-04-10,26,2,1,0
"7789","Oklahoma",2020-04-11,27,2,1,0
"7790","Oklahoma",2020-04-12,27,2,0,0
"7791","Oklahoma",2020-04-13,27,2,0,0
"7792","Oklahoma",2020-04-14,28,2,1,0
"7793","Oklahoma",2020-04-15,29,3,1,1
"7794","Oklahoma",2020-04-16,29,3,0,0
"7795","Oklahoma",2020-04-17,29,3,0,0
"7796","Oklahoma",2020-04-18,29,3,0,0
"7797","Oklahoma",2020-04-19,43,3,14,0
"7798","Oklahoma",2020-04-20,46,3,3,0
"7799","Oklahoma",2020-04-21,47,3,1,0
"7800","Oklahoma",2020-04-22,49,3,2,0
"7801","Oklahoma",2020-04-23,50,3,1,0
"7802","Oklahoma",2020-04-24,53,3,3,0
"7803","Oklahoma",2020-04-25,54,3,1,0
"7804","Oklahoma",2020-04-26,55,3,1,0
"7805","Oklahoma",2020-04-27,55,3,0,0
"7806","Oklahoma",2020-04-28,64,3,9,0
"7807","Oklahoma",2020-04-29,64,3,0,0
"7808","Oklahoma",2020-04-30,64,3,0,0
"7809","Oklahoma",2020-05-01,65,3,1,0
"7810","Oklahoma",2020-05-02,65,3,0,0
"7811","Oklahoma",2020-05-03,65,3,0,0
"7812","Oklahoma",2020-05-04,65,3,0,0
"7813","Oklahoma",2020-05-05,66,3,1,0
"7814","Oklahoma",2020-05-06,68,3,2,0
"7815","Oklahoma",2020-05-07,69,3,1,0
"7816","Oklahoma",2020-05-08,72,3,3,0
"7817","Oklahoma",2020-05-09,74,3,2,0
"7818","Oklahoma",2020-05-10,74,3,0,0
"7819","Oklahoma",2020-05-11,72,3,0,0
"7820","Oklahoma",2020-05-12,74,3,2,0
"7821","Oklahoma",2020-05-13,74,3,0,0
"7822","Oklahoma",2020-05-14,74,3,0,0
"7823","Oklahoma",2020-05-15,74,3,0,0
"7824","Oklahoma",2020-05-16,74,3,0,0
"7825","Oklahoma",2020-05-17,75,3,1,0
"7826","Oklahoma",2020-05-18,75,3,0,0
"7827","Oklahoma",2020-05-19,77,3,2,0
"7828","Oklahoma",2020-05-20,78,3,1,0
"7829","Oklahoma",2020-05-21,78,3,0,0
"7830","Oklahoma",2020-05-22,79,3,1,0
"7831","Oklahoma",2020-05-23,82,3,3,0
"7832","Oklahoma",2020-05-24,82,3,0,0
"7833","Oklahoma",2020-05-25,82,3,0,0
"7834","Oklahoma",2020-05-26,82,3,0,0
"7835","Oklahoma",2020-05-27,82,3,0,0
"7836","Oklahoma",2020-05-28,84,3,2,0
"7837","Oklahoma",2020-05-29,85,3,1,0
"7838","Oklahoma",2020-05-30,87,3,2,0
"7839","Oklahoma",2020-05-31,87,3,0,0
"7840","Oklahoma",2020-06-01,88,3,1,0
"7841","Oklahoma",2020-06-02,91,3,3,0
"7842","Oklahoma",2020-06-03,91,4,0,1
"7843","Oklahoma",2020-06-04,93,4,2,0
"7844","Oklahoma",2020-06-05,93,4,0,0
"7845","Oklahoma",2020-06-06,93,4,0,0
"7846","Oklahoma",2020-06-07,94,4,1,0
"7847","Oklahoma",2020-06-08,94,4,0,0
"7848","Oklahoma",2020-06-09,95,4,1,0
"7849","Oklahoma",2020-06-10,95,4,0,0
"7850","Oklahoma",2020-06-11,95,4,0,0
"7851","Oklahoma",2020-06-12,95,4,0,0
"7852","Oklahoma",2020-06-13,96,4,1,0
"7853","Oklahoma",2020-06-14,96,4,0,0
"7854","Oklahoma",2020-06-15,96,4,0,0
"7855","Oklahoma",2020-06-16,96,4,0,0
"7856","Oklahoma",2020-06-17,96,4,0,0
"7857","Oklahoma",2020-06-18,101,4,5,0
"7858","Oklahoma",2020-06-19,103,4,2,0
"7859","Oklahoma",2020-06-20,104,4,1,0
"7860","Oklahoma",2020-06-21,107,4,3,0
"7861","Oklahoma",2020-06-22,108,4,1,0
"7862","Oklahoma",2020-06-23,110,4,2,0
"7863","Oklahoma",2020-06-24,110,4,0,0
"7864","Oklahoma",2020-06-25,111,4,1,0
"7865","Oklahoma",2020-06-26,111,4,0,0
"7866","Oklahoma",2020-06-27,111,4,0,0
"7867","Oklahoma",2020-06-28,112,4,1,0
"7868","Oklahoma",2020-06-29,114,4,2,0
"7869","Oklahoma",2020-06-30,115,4,1,0
"7870","Oklahoma",2020-07-01,115,4,0,0
"7871","Oklahoma",2020-07-02,119,4,4,0
"7872","Oklahoma",2020-07-03,119,4,0,0
"7873","Oklahoma",2020-07-04,120,4,1,0
"7874","Oklahoma",2020-07-05,121,4,1,0
"7875","Oklahoma",2020-07-06,123,4,2,0
"7876","Oklahoma",2020-07-07,129,4,6,0
"7877","Oklahoma",2020-07-08,130,4,1,0
"7878","Oklahoma",2020-07-09,136,4,6,0
"7879","Oklahoma",2020-07-10,136,4,0,0
"7880","Oklahoma",2020-07-11,136,4,0,0
"7881","Oklahoma",2020-07-12,137,4,1,0
"7882","Oklahoma",2020-07-13,137,4,0,0
"7883","Oklahoma",2020-07-14,144,4,7,0
"7884","Oklahoma",2020-07-15,160,4,16,0
"7885","Oklahoma",2020-07-16,163,4,3,0
"7886","Oklahoma",2020-07-17,166,4,3,0
"7887","Oklahoma",2020-07-18,168,4,2,0
"7888","Oklahoma",2020-07-19,170,4,2,0
"7889","Oklahoma",2020-07-20,172,4,2,0
"7890","Oklahoma",2020-07-21,196,4,24,0
"7891","Oklahoma",2020-07-22,205,4,9,0
"7892","Oklahoma",2020-07-23,209,4,4,0
"7893","Oklahoma",2020-07-24,215,4,6,0
"7894","Oklahoma",2020-07-25,227,5,12,1
"7895","Oklahoma",2020-07-26,241,5,14,0
"7896","Oklahoma",2020-07-27,246,5,5,0
"7897","Oregon",2020-01-22,0,0,0,0
"7898","Oregon",2020-01-23,0,0,0,0
"7899","Oregon",2020-01-24,0,0,0,0
"7900","Oregon",2020-01-25,0,0,0,0
"7901","Oregon",2020-01-26,0,0,0,0
"7902","Oregon",2020-01-27,0,0,0,0
"7903","Oregon",2020-01-28,0,0,0,0
"7904","Oregon",2020-01-29,0,0,0,0
"7905","Oregon",2020-01-30,0,0,0,0
"7906","Oregon",2020-01-31,0,0,0,0
"7907","Oregon",2020-02-01,0,0,0,0
"7908","Oregon",2020-02-02,0,0,0,0
"7909","Oregon",2020-02-03,0,0,0,0
"7910","Oregon",2020-02-04,0,0,0,0
"7911","Oregon",2020-02-05,0,0,0,0
"7912","Oregon",2020-02-06,0,0,0,0
"7913","Oregon",2020-02-07,0,0,0,0
"7914","Oregon",2020-02-08,0,0,0,0
"7915","Oregon",2020-02-09,0,0,0,0
"7916","Oregon",2020-02-10,0,0,0,0
"7917","Oregon",2020-02-11,0,0,0,0
"7918","Oregon",2020-02-12,0,0,0,0
"7919","Oregon",2020-02-13,0,0,0,0
"7920","Oregon",2020-02-14,0,0,0,0
"7921","Oregon",2020-02-15,0,0,0,0
"7922","Oregon",2020-02-16,0,0,0,0
"7923","Oregon",2020-02-17,0,0,0,0
"7924","Oregon",2020-02-18,0,0,0,0
"7925","Oregon",2020-02-19,0,0,0,0
"7926","Oregon",2020-02-20,0,0,0,0
"7927","Oregon",2020-02-21,0,0,0,0
"7928","Oregon",2020-02-22,0,0,0,0
"7929","Oregon",2020-02-23,0,0,0,0
"7930","Oregon",2020-02-24,0,0,0,0
"7931","Oregon",2020-02-25,0,0,0,0
"7932","Oregon",2020-02-26,0,0,0,0
"7933","Oregon",2020-02-27,0,0,0,0
"7934","Oregon",2020-02-28,0,0,0,0
"7935","Oregon",2020-02-29,0,0,0,0
"7936","Oregon",2020-03-01,0,0,0,0
"7937","Oregon",2020-03-02,0,0,0,0
"7938","Oregon",2020-03-03,0,0,0,0
"7939","Oregon",2020-03-04,0,0,0,0
"7940","Oregon",2020-03-05,0,0,0,0
"7941","Oregon",2020-03-06,0,0,0,0
"7942","Oregon",2020-03-07,0,0,0,0
"7943","Oregon",2020-03-08,0,0,0,0
"7944","Oregon",2020-03-09,0,0,0,0
"7945","Oregon",2020-03-10,0,0,0,0
"7946","Oregon",2020-03-11,0,0,0,0
"7947","Oregon",2020-03-12,0,0,0,0
"7948","Oregon",2020-03-13,0,0,0,0
"7949","Oregon",2020-03-14,0,0,0,0
"7950","Oregon",2020-03-15,0,0,0,0
"7951","Oregon",2020-03-16,0,0,0,0
"7952","Oregon",2020-03-17,0,0,0,0
"7953","Oregon",2020-03-18,0,0,0,0
"7954","Oregon",2020-03-19,0,0,0,0
"7955","Oregon",2020-03-20,0,0,0,0
"7956","Oregon",2020-03-21,0,0,0,0
"7957","Oregon",2020-03-22,0,0,0,0
"7958","Oregon",2020-03-23,0,0,0,0
"7959","Oregon",2020-03-24,0,0,0,0
"7960","Oregon",2020-03-25,0,0,0,0
"7961","Oregon",2020-03-26,0,0,0,0
"7962","Oregon",2020-03-27,0,0,0,0
"7963","Oregon",2020-03-28,0,0,0,0
"7964","Oregon",2020-03-29,0,0,0,0
"7965","Oregon",2020-03-30,0,0,0,0
"7966","Oregon",2020-03-31,0,0,0,0
"7967","Oregon",2020-04-01,0,0,0,0
"7968","Oregon",2020-04-02,0,0,0,0
"7969","Oregon",2020-04-03,0,0,0,0
"7970","Oregon",2020-04-04,0,0,0,0
"7971","Oregon",2020-04-05,0,0,0,0
"7972","Oregon",2020-04-06,0,0,0,0
"7973","Oregon",2020-04-07,0,0,0,0
"7974","Oregon",2020-04-08,0,0,0,0
"7975","Oregon",2020-04-09,0,0,0,0
"7976","Oregon",2020-04-10,0,0,0,0
"7977","Oregon",2020-04-11,0,0,0,0
"7978","Oregon",2020-04-12,0,0,0,0
"7979","Oregon",2020-04-13,0,0,0,0
"7980","Oregon",2020-04-14,0,0,0,0
"7981","Oregon",2020-04-15,0,0,0,0
"7982","Oregon",2020-04-16,0,0,0,0
"7983","Oregon",2020-04-17,0,0,0,0
"7984","Oregon",2020-04-18,0,0,0,0
"7985","Oregon",2020-04-19,0,0,0,0
"7986","Oregon",2020-04-20,0,0,0,0
"7987","Oregon",2020-04-21,0,0,0,0
"7988","Oregon",2020-04-22,0,0,0,0
"7989","Oregon",2020-04-23,0,0,0,0
"7990","Oregon",2020-04-24,0,0,0,0
"7991","Oregon",2020-04-25,0,0,0,0
"7992","Oregon",2020-04-26,0,0,0,0
"7993","Oregon",2020-04-27,0,0,0,0
"7994","Oregon",2020-04-28,0,0,0,0
"7995","Oregon",2020-04-29,0,0,0,0
"7996","Oregon",2020-04-30,0,0,0,0
"7997","Oregon",2020-05-01,0,0,0,0
"7998","Oregon",2020-05-02,0,0,0,0
"7999","Oregon",2020-05-03,0,0,0,0
"8000","Oregon",2020-05-04,0,0,0,0
"8001","Oregon",2020-05-05,0,0,0,0
"8002","Oregon",2020-05-06,1,0,1,0
"8003","Oregon",2020-05-07,1,0,0,0
"8004","Oregon",2020-05-08,1,0,0,0
"8005","Oregon",2020-05-09,1,0,0,0
"8006","Oregon",2020-05-10,1,0,0,0
"8007","Oregon",2020-05-11,1,0,0,0
"8008","Oregon",2020-05-12,1,0,0,0
"8009","Oregon",2020-05-13,1,0,0,0
"8010","Oregon",2020-05-14,1,0,0,0
"8011","Oregon",2020-05-15,3,0,2,0
"8012","Oregon",2020-05-16,1,0,0,0
"8013","Oregon",2020-05-17,1,0,0,0
"8014","Oregon",2020-05-18,1,0,0,0
"8015","Oregon",2020-05-19,1,0,0,0
"8016","Oregon",2020-05-20,1,0,0,0
"8017","Oregon",2020-05-21,1,0,0,0
"8018","Oregon",2020-05-22,1,0,0,0
"8019","Oregon",2020-05-23,1,0,0,0
"8020","Oregon",2020-05-24,1,0,0,0
"8021","Oregon",2020-05-25,1,0,0,0
"8022","Oregon",2020-05-26,1,0,0,0
"8023","Oregon",2020-05-27,1,0,0,0
"8024","Oregon",2020-05-28,1,0,0,0
"8025","Oregon",2020-05-29,1,0,0,0
"8026","Oregon",2020-05-30,1,0,0,0
"8027","Oregon",2020-05-31,1,0,0,0
"8028","Oregon",2020-06-01,1,0,0,0
"8029","Oregon",2020-06-02,1,0,0,0
"8030","Oregon",2020-06-03,1,0,0,0
"8031","Oregon",2020-06-04,1,0,0,0
"8032","Oregon",2020-06-05,1,0,0,0
"8033","Oregon",2020-06-06,1,0,0,0
"8034","Oregon",2020-06-07,1,0,0,0
"8035","Oregon",2020-06-08,1,0,0,0
"8036","Oregon",2020-06-09,1,0,0,0
"8037","Oregon",2020-06-10,1,0,0,0
"8038","Oregon",2020-06-11,1,0,0,0
"8039","Oregon",2020-06-12,1,0,0,0
"8040","Oregon",2020-06-13,1,0,0,0
"8041","Oregon",2020-06-14,1,0,0,0
"8042","Oregon",2020-06-15,1,0,0,0
"8043","Oregon",2020-06-16,1,0,0,0
"8044","Oregon",2020-06-17,1,0,0,0
"8045","Oregon",2020-06-18,1,0,0,0
"8046","Oregon",2020-06-19,1,0,0,0
"8047","Oregon",2020-06-20,1,0,0,0
"8048","Oregon",2020-06-21,1,0,0,0
"8049","Oregon",2020-06-22,1,0,0,0
"8050","Oregon",2020-06-23,1,0,0,0
"8051","Oregon",2020-06-24,1,0,0,0
"8052","Oregon",2020-06-25,1,0,0,0
"8053","Oregon",2020-06-26,1,0,0,0
"8054","Oregon",2020-06-27,1,0,0,0
"8055","Oregon",2020-06-28,1,0,0,0
"8056","Oregon",2020-06-29,1,0,0,0
"8057","Oregon",2020-06-30,1,0,0,0
"8058","Oregon",2020-07-01,4,0,3,0
"8059","Oregon",2020-07-02,4,0,0,0
"8060","Oregon",2020-07-03,4,0,0,0
"8061","Oregon",2020-07-04,5,0,1,0
"8062","Oregon",2020-07-05,5,0,0,0
"8063","Oregon",2020-07-06,5,0,0,0
"8064","Oregon",2020-07-07,5,0,0,0
"8065","Oregon",2020-07-08,8,0,3,0
"8066","Oregon",2020-07-09,8,0,0,0
"8067","Oregon",2020-07-10,9,0,1,0
"8068","Oregon",2020-07-11,11,0,2,0
"8069","Oregon",2020-07-12,12,0,1,0
"8070","Oregon",2020-07-13,12,0,0,0
"8071","Oregon",2020-07-14,12,0,0,0
"8072","Oregon",2020-07-15,13,0,1,0
"8073","Oregon",2020-07-16,13,0,0,0
"8074","Oregon",2020-07-17,13,0,0,0
"8075","Oregon",2020-07-18,13,0,0,0
"8076","Oregon",2020-07-19,13,0,0,0
"8077","Oregon",2020-07-20,13,0,0,0
"8078","Oregon",2020-07-21,15,0,2,0
"8079","Oregon",2020-07-22,16,0,1,0
"8080","Oregon",2020-07-23,16,0,0,0
"8081","Oregon",2020-07-24,17,0,1,0
"8082","Oregon",2020-07-25,19,0,2,0
"8083","Oregon",2020-07-26,22,0,3,0
"8084","Oregon",2020-07-27,22,0,0,0
"8085","Pennsylvania",2020-01-22,0,0,0,0
"8086","Pennsylvania",2020-01-23,0,0,0,0
"8087","Pennsylvania",2020-01-24,0,0,0,0
"8088","Pennsylvania",2020-01-25,0,0,0,0
"8089","Pennsylvania",2020-01-26,0,0,0,0
"8090","Pennsylvania",2020-01-27,0,0,0,0
"8091","Pennsylvania",2020-01-28,0,0,0,0
"8092","Pennsylvania",2020-01-29,0,0,0,0
"8093","Pennsylvania",2020-01-30,0,0,0,0
"8094","Pennsylvania",2020-01-31,0,0,0,0
"8095","Pennsylvania",2020-02-01,0,0,0,0
"8096","Pennsylvania",2020-02-02,0,0,0,0
"8097","Pennsylvania",2020-02-03,0,0,0,0
"8098","Pennsylvania",2020-02-04,0,0,0,0
"8099","Pennsylvania",2020-02-05,0,0,0,0
"8100","Pennsylvania",2020-02-06,0,0,0,0
"8101","Pennsylvania",2020-02-07,0,0,0,0
"8102","Pennsylvania",2020-02-08,0,0,0,0
"8103","Pennsylvania",2020-02-09,0,0,0,0
"8104","Pennsylvania",2020-02-10,0,0,0,0
"8105","Pennsylvania",2020-02-11,0,0,0,0
"8106","Pennsylvania",2020-02-12,0,0,0,0
"8107","Pennsylvania",2020-02-13,0,0,0,0
"8108","Pennsylvania",2020-02-14,0,0,0,0
"8109","Pennsylvania",2020-02-15,0,0,0,0
"8110","Pennsylvania",2020-02-16,0,0,0,0
"8111","Pennsylvania",2020-02-17,0,0,0,0
"8112","Pennsylvania",2020-02-18,0,0,0,0
"8113","Pennsylvania",2020-02-19,0,0,0,0
"8114","Pennsylvania",2020-02-20,0,0,0,0
"8115","Pennsylvania",2020-02-21,0,0,0,0
"8116","Pennsylvania",2020-02-22,0,0,0,0
"8117","Pennsylvania",2020-02-23,0,0,0,0
"8118","Pennsylvania",2020-02-24,0,0,0,0
"8119","Pennsylvania",2020-02-25,0,0,0,0
"8120","Pennsylvania",2020-02-26,0,0,0,0
"8121","Pennsylvania",2020-02-27,0,0,0,0
"8122","Pennsylvania",2020-02-28,0,0,0,0
"8123","Pennsylvania",2020-02-29,0,0,0,0
"8124","Pennsylvania",2020-03-01,0,0,0,0
"8125","Pennsylvania",2020-03-02,0,0,0,0
"8126","Pennsylvania",2020-03-03,0,0,0,0
"8127","Pennsylvania",2020-03-04,0,0,0,0
"8128","Pennsylvania",2020-03-05,0,0,0,0
"8129","Pennsylvania",2020-03-06,0,0,0,0
"8130","Pennsylvania",2020-03-07,0,0,0,0
"8131","Pennsylvania",2020-03-08,0,0,0,0
"8132","Pennsylvania",2020-03-09,0,0,0,0
"8133","Pennsylvania",2020-03-10,0,0,0,0
"8134","Pennsylvania",2020-03-11,0,0,0,0
"8135","Pennsylvania",2020-03-12,0,0,0,0
"8136","Pennsylvania",2020-03-13,0,0,0,0
"8137","Pennsylvania",2020-03-14,0,0,0,0
"8138","Pennsylvania",2020-03-15,0,0,0,0
"8139","Pennsylvania",2020-03-16,0,0,0,0
"8140","Pennsylvania",2020-03-17,0,0,0,0
"8141","Pennsylvania",2020-03-18,0,0,0,0
"8142","Pennsylvania",2020-03-19,0,0,0,0
"8143","Pennsylvania",2020-03-20,4,0,4,0
"8144","Pennsylvania",2020-03-21,4,0,0,0
"8145","Pennsylvania",2020-03-22,5,0,1,0
"8146","Pennsylvania",2020-03-23,6,0,1,0
"8147","Pennsylvania",2020-03-24,6,0,0,0
"8148","Pennsylvania",2020-03-25,6,0,0,0
"8149","Pennsylvania",2020-03-26,7,0,1,0
"8150","Pennsylvania",2020-03-27,8,0,1,0
"8151","Pennsylvania",2020-03-28,8,0,0,0
"8152","Pennsylvania",2020-03-29,8,0,0,0
"8153","Pennsylvania",2020-03-30,8,0,0,0
"8154","Pennsylvania",2020-03-31,9,0,1,0
"8155","Pennsylvania",2020-04-01,12,0,3,0
"8156","Pennsylvania",2020-04-02,18,0,6,0
"8157","Pennsylvania",2020-04-03,19,0,1,0
"8158","Pennsylvania",2020-04-04,21,0,2,0
"8159","Pennsylvania",2020-04-05,22,0,1,0
"8160","Pennsylvania",2020-04-06,25,0,3,0
"8161","Pennsylvania",2020-04-07,28,0,3,0
"8162","Pennsylvania",2020-04-08,33,0,5,0
"8163","Pennsylvania",2020-04-09,38,1,5,1
"8164","Pennsylvania",2020-04-10,43,1,5,0
"8165","Pennsylvania",2020-04-11,44,1,1,0
"8166","Pennsylvania",2020-04-12,48,1,4,0
"8167","Pennsylvania",2020-04-13,56,1,8,0
"8168","Pennsylvania",2020-04-14,63,1,7,0
"8169","Pennsylvania",2020-04-15,64,1,1,0
"8170","Pennsylvania",2020-04-16,67,1,3,0
"8171","Pennsylvania",2020-04-17,70,1,3,0
"8172","Pennsylvania",2020-04-18,74,1,4,0
"8173","Pennsylvania",2020-04-19,80,1,6,0
"8174","Pennsylvania",2020-04-20,85,1,5,0
"8175","Pennsylvania",2020-04-21,91,2,6,1
"8176","Pennsylvania",2020-04-22,92,2,1,0
"8177","Pennsylvania",2020-04-23,95,2,3,0
"8178","Pennsylvania",2020-04-24,110,2,15,0
"8179","Pennsylvania",2020-04-25,113,1,3,0
"8180","Pennsylvania",2020-04-26,117,1,4,0
"8181","Pennsylvania",2020-04-27,122,1,5,0
"8182","Pennsylvania",2020-04-28,124,1,2,0
"8183","Pennsylvania",2020-04-29,130,4,6,3
"8184","Pennsylvania",2020-04-30,137,4,7,0
"8185","Pennsylvania",2020-05-01,140,4,3,0
"8186","Pennsylvania",2020-05-02,141,4,1,0
"8187","Pennsylvania",2020-05-03,145,4,4,0
"8188","Pennsylvania",2020-05-04,148,4,3,0
"8189","Pennsylvania",2020-05-05,148,5,0,1
"8190","Pennsylvania",2020-05-06,148,5,0,0
"8191","Pennsylvania",2020-05-07,151,5,3,0
"8192","Pennsylvania",2020-05-08,154,5,3,0
"8193","Pennsylvania",2020-05-09,156,5,2,0
"8194","Pennsylvania",2020-05-10,159,5,3,0
"8195","Pennsylvania",2020-05-11,167,5,8,0
"8196","Pennsylvania",2020-05-12,167,5,0,0
"8197","Pennsylvania",2020-05-13,169,5,2,0
"8198","Pennsylvania",2020-05-14,174,5,5,0
"8199","Pennsylvania",2020-05-15,183,6,9,1
"8200","Pennsylvania",2020-05-16,185,6,2,0
"8201","Pennsylvania",2020-05-17,189,6,4,0
"8202","Pennsylvania",2020-05-18,194,5,5,0
"8203","Pennsylvania",2020-05-19,194,5,0,0
"8204","Pennsylvania",2020-05-20,197,5,3,0
"8205","Pennsylvania",2020-05-21,204,5,7,0
"8206","Pennsylvania",2020-05-22,214,5,10,0
"8207","Pennsylvania",2020-05-23,222,6,8,1
"8208","Pennsylvania",2020-05-24,226,7,4,1
"8209","Pennsylvania",2020-05-25,227,7,1,0
"8210","Pennsylvania",2020-05-26,233,7,6,0
"8211","Pennsylvania",2020-05-27,236,7,3,0
"8212","Pennsylvania",2020-05-28,240,7,4,0
